fight_date,bout_id,has_title,rounds_scheduled,star_rating,fight_city,fight_region,fight_country,fight_venue,f_a_name,f_a_age,f_a_stance,f_a_is_southpaw,f_a_is_home,f_a_total_fights,f_a_total_wins,f_a_opponents_koed,f_a_win_ratio,f_a_ko_ratio,f_a_stopped_rate,f_a_kod_rate,f_a_rtd_rate,f_a_opp_win_pct,f_a_amateur_bouts,f_a_amateur_win_pct,f_a_ring_rust,f_a_career_len,f_a_fights_per_year,f_a_weight_shift,f_a_win_streak,f_a_loss_streak,f_a_last_5_ko,f_a_last_5_won,f_a_last_5_lost,f_a_weighted_wins,f_a_weighted_kos,f_a_weight_kg,f_a_height_cm,f_a_reach_cm,f_b_name,f_b_age,f_b_stance,f_b_is_southpaw,f_b_is_home,f_b_total_fights,f_b_total_wins,f_b_opponents_koed,f_b_win_ratio,f_b_ko_ratio,f_b_stopped_rate,f_b_kod_rate,f_b_rtd_rate,f_b_opp_win_pct,f_b_amateur_bouts,f_b_amateur_win_pct,f_b_ring_rust,f_b_career_len,f_b_fights_per_year,f_b_weight_shift,f_b_win_streak,f_b_loss_streak,f_b_last_5_ko,f_b_last_5_won,f_b_last_5_lost,f_b_weighted_wins,f_b_weighted_kos,f_b_weight_kg,f_b_height_cm,f_b_reach_cm,is_rematch,f_a_prev_win_vs_opp,stance_matchup,fights_diff,weighted_win_diff,momentum_diff,opp_win_pct_diff,fights_per_year_diff,opponents_koed_diff,ko_rate_diff,stopped_rate_diff,age_diff,age_squared_diff,height_diff,reach_diff,f_a_country_adv,f_a_hometown_adv,f_b_country_adv,f_b_hometown_adv,hometown_adv_diff,raw_result,target_fighter_a_won,target_is_stoppage
2018-09-29,2301087,0,4,0,JANOS,CHIHUAHUA,MEXICO,PLAZA MUNICIPAL,ABEL MENDOZA,23.0,O,0,0.0,11.0,11,8,1.0,0.727,0.0,0.0,0.0,0.169,13.0,0.538,126,2.53,4.35,-0.3999999999999986,11,0,4,5,0,5.07,3.78,59.5,173.0,171.0,IVAN BATRES,0.0,,0,1.0,2.0,0,0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,43,0.46,4.32,-3.0,0,2,0,0,2,0.0,0.0,59.0,0.0,0.0,0,0,O vs Unknown,9.0,5.07,11,-0.831,0.026,8,0.727,-0.5,,,,,0,0,0,0,0,W,1,1
2018-09-28,2280828,0,6,0,VILLA GOBERNADOR GALVEZ,SANTA FE,ARGENTINA,OLIMPICO FOOTBALL CLUB,ELOHIM ADONAI PEREYRA,29.0,O,0,1.0,23.0,10,3,0.435,0.13,0.174,0.174,0.0,0.696,0.0,0.0,49,8.43,2.73,5.399999999999999,0,4,0,1,4,0.69,0.01,62.4,165.0,0.0,DANIEL ALEJANDRO COMBI,26.0,O,0,1.0,5.0,5,1,1.0,0.2,0.0,0.0,0.0,0.333,0.0,0.0,63,0.86,5.8,1.0,5,0,1,5,0,3.38,0.65,62.2,175.0,0.0,0,0,O vs O,18.0,-2.69,-5,0.363,-3.07,2,-0.07,0.174,3.0,9.0,-10.0,,1,0,1,0,0,W,1,0
2018-09-28,2289803,0,4,0,CIUDAD OBREGON,SONORA,MEXICO,PALENQUE DE LA EXPO,MANUEL ZAZUETA,0.0,,0,1.0,2.0,0,0,0.0,0.0,1.0,1.0,0.0,0.6,0.0,0.0,730,10.31,0.19,60.3,0,2,0,0,2,0.0,0.0,60.3,0.0,0.0,LUIS TORRES VALENZUELA,17.0,S,1,1.0,2.0,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.79,2.55,-3.200000000000003,2,0,2,2,0,1.44,1.44,60.3,175.0,178.0,0,0,Unknown vs S,0.0,-1.44,-2,0.6,-2.351,-2,-1.0,1.0,,,,,0,0,1,1,-1,L,0,1
2018-09-23,2273375,0,6,0,BELGOROD,,RUSSIA,SOSNOVKA LOFT,ALEXANDER SALTYKOV,38.0,O,0,1.0,69.0,12,7,0.174,0.101,0.58,0.304,0.275,0.86,0.0,0.0,15,13.36,5.16,-0.4000000000000057,0,5,0,0,5,1.74,1.43,63.8,170.0,0.0,EVGENII VAZEM,30.0,O,0,1.0,12.0,7,2,0.583,0.167,0.083,0.083,0.0,0.771,0.0,0.0,119,3.76,3.19,-0.30000000000001137,1,0,0,3,2,2.22,0.47,64.1,180.0,0.0,0,0,O vs O,57.0,-0.49,-1,0.089,1.972,5,-0.065,0.496,8.0,64.0,-10.0,,1,0,1,0,0,L,0,1
2018-09-23,2281993,0,4,0,BEIJING,,CHINA,XIEDAO HOTEL,LONGLONG GUO,24.0,O,0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,730,2.25,0.45,-1.6000000000000014,0,1,0,0,1,0.0,0.0,61.0,175.0,174.0,AKETELIETI YELEJIAN,20.0,O,0,1.0,6.0,4,0,0.667,0.0,0.167,0.167,0.0,0.429,0.0,0.0,19,2.19,2.74,0.20000000000000284,4,0,0,4,0,2.74,0.0,61.1,175.0,175.0,0,0,O vs O,-5.0,-2.74,-4,0.571,-2.294,0,0.0,0.833,4.0,16.0,0.0,-1.0,0,0,1,0,0,L,0,0
2018-09-22,2270254,0,12,3,WEMBLEY,LONDON,UNITED KINGDOM,WEMBLEY STADIUM,YVAN MENDY,33.0,O,0,0.0,46.0,40,19,0.87,0.413,0.0,0.0,0.0,0.536,0.0,0.0,282,12.5,3.68,-0.20000000000000284,10,0,2,5,0,3.18,1.28,61.0,174.0,178.0,LUKE CAMPBELL,31.0,S,1,1.0,20.0,18,15,0.9,0.75,0.0,0.0,0.0,0.713,87.0,0.782,140,5.19,3.85,-1.0,1,0,4,4,1,2.85,2.54,60.9,175.0,180.0,1,1,O vs S,26.0,0.33,9,-0.177,-0.17,4,-0.337,0.0,2.0,4.0,-1.0,-2.0,0,0,1,0,0,L,0,0
2018-09-22,2275420,0,4,0,BOWIE,MARYLAND,USA,BOWIE STATE UNIVERSITY,FRANCISCO RODRIGUEZ,31.0,,0,0.0,9.0,4,0,0.444,0.0,0.222,0.222,0.0,0.818,0.0,0.0,35,12.76,0.71,0.7999999999999972,0,3,0,1,3,0.0,0.0,58.9,0.0,0.0,JORDAN WHITE,21.0,O,0,1.0,5.0,4,3,0.8,0.6,0.0,0.0,0.0,0.303,24.0,0.625,490,2.79,1.79,2.5,0,1,3,4,1,0.81,0.54,58.7,171.0,178.0,0,0,Unknown vs O,4.0,-0.81,0,0.515,-1.087,-3,-0.6,0.222,10.0,100.0,,,0,0,1,0,0,L,0,1
2018-09-22,2281233,1,10,2,JUNCOS,,PUERTO RICO,COLISEO RAFAEL G AMALBERT,ORLANDO CRUZ,37.0,S,1,1.0,33.0,25,13,0.758,0.394,0.121,0.121,0.0,0.72,6.0,0.5,156,17.77,1.86,0.10000000000000142,0,0,2,2,2,0.94,0.62,58.7,165.0,165.0,JAYSON VELEZ,30.0,O,0,1.0,32.0,26,18,0.813,0.563,0.0,0.0,0.0,0.671,3.0,0.667,141,10.9,2.93,-0.10000000000000142,0,1,2,3,2,1.72,1.22,58.9,173.0,173.0,0,0,S vs O,1.0,-0.78,0,0.048,-1.077,-5,-0.169,0.121,7.0,49.0,-8.0,-8.0,1,0,1,0,0,L,0,1
2018-09-22,2281234,0,8,1,JUNCOS,,PUERTO RICO,COLISEO RAFAEL G AMALBERT,ALBERTO MERCADO,30.0,S,1,1.0,16.0,14,3,0.875,0.188,0.0,0.0,0.0,0.675,1.0,0.0,203,9.07,1.77,0.19999999999999574,1,0,0,3,1,1.4,0.13,58.9,175.0,178.0,MIGUEL ANGEL MARRERO,30.0,O,0,1.0,10.0,8,4,0.8,0.4,0.0,0.0,0.0,0.313,1.0,0.0,161,7.76,1.29,-3.299999999999997,8,0,2,3,0,0.81,0.05,58.6,173.0,0.0,0,0,S vs O,6.0,0.59,-7,0.361,0.477,-1,-0.213,0.0,0.0,0.0,2.0,,0,0,1,0,0,W,1,0
2018-09-22,2285720,0,8,0,AGUASCALIENTES,AGUASCALIENTES,MEXICO,ARENA DEL ALBA,SERGIO PALAFOX,23.0,,0,1.0,8.0,7,2,0.875,0.25,0.0,0.0,0.0,0.462,0.0,0.0,189,7.36,1.09,0.8999999999999986,0,1,0,4,1,1.17,0.01,61.5,0.0,0.0,LUIS MANRIQUEZ GONZALEZ,31.0,,0,1.0,10.0,3,0,0.3,0.0,0.2,0.2,0.0,0.644,0.0,0.0,462,5.91,1.69,0.5,0,5,0,0,4,0.07,0.0,60.0,0.0,0.0,0,0,Unknown vs Unknown,-2.0,1.1,0,-0.182,-0.606,2,0.25,-0.2,-8.0,64.0,,,1,1,0,0,1,W,1,0
2018-09-21,2278533,0,6,1,BUENOS AIRES,DISTRITO FEDERAL,ARGENTINA,CLUB SPORTIVO BARRACAS,BRIAN NICOLAS LAGUNA,25.0,O,0,1.0,8.0,3,2,0.375,0.25,0.25,0.25,0.0,0.786,0.0,0.0,91,1.97,4.05,1.3000000000000043,0,2,2,2,3,1.47,1.11,62.1,0.0,0.0,CLAUDIO GABRIEL DANEFF,22.0,S,1,1.0,7.0,5,3,0.714,0.429,0.0,0.0,0.0,0.52,0.0,0.0,56,1.36,5.14,0.8999999999999986,2,0,2,3,1,3.02,2.06,62.1,175.0,0.0,1,0,O vs S,1.0,-1.55,-2,0.266,-1.092,-1,-0.179,0.25,3.0,9.0,,,1,0,1,0,0,L,0,1
2018-09-14,2268973,1,10,1,FRESNO,CALIFORNIA,USA,SAVE MART ARENA,JOHN VINCENT MORALDE,24.0,O,0,0.0,21.0,20,10,0.952,0.476,0.048,0.0,0.048,0.518,2.0,1.0,111,7.0,3.0,-1.0,1,0,3,4,1,2.71,1.18,58.9,173.0,180.0,JAMEL HERRING,33.0,S,1,1.0,19.0,17,10,0.895,0.526,0.053,0.053,0.0,0.685,36.0,0.611,125,5.77,3.3,-1.0,1,0,2,3,2,2.11,1.54,59.0,178.0,183.0,0,0,O vs S,2.0,0.6,0,-0.167,-0.293,0,-0.05,-0.005,-9.0,81.0,-5.0,-3.0,0,0,1,0,0,L,0,0
2018-09-14,2269513,0,6,0,FRESNO,CALIFORNIA,USA,SAVE MART ARENA,ROGER GUTIERREZ,26.0,O,0,1.0,10.0,7,4,0.7,0.4,0.0,0.0,0.0,0.213,0.0,0.0,147,2.43,4.11,1.6000000000000014,3,0,1,3,1,2.88,1.27,59.9,170.0,0.0,GABRIEL FLORES JR,18.0,O,0,1.0,9.0,9,5,1.0,0.556,0.0,0.0,0.0,0.571,20.0,0.9,69,1.36,6.61,0.3999999999999986,9,0,2,5,0,5.49,2.55,60.0,175.0,177.0,0,0,O vs O,1.0,-2.61,-6,-0.358,-2.506,-1,-0.156,0.0,8.0,64.0,-5.0,,1,0,1,0,0,L,0,0
2018-09-08,2262244,0,4,0,BETHNAL GREEN,LONDON,UNITED KINGDOM,YORK HALL,MICHAEL MOONEY,33.0,O,0,1.0,61.0,8,3,0.131,0.049,0.082,0.082,0.0,0.679,0.0,0.0,35,5.23,11.66,0.5,0,40,0,0,5,0.37,0.13,63.5,0.0,0.0,YOUSSEF KHOUMARI,22.0,O,0,1.0,4.0,4,1,1.0,0.25,0.0,0.0,0.0,0.074,0.0,0.0,175,1.0,4.01,1.7999999999999972,4,0,1,4,0,2.34,0.5,63.0,173.0,0.0,0,0,O vs O,57.0,-1.97,-4,0.604,7.645,2,-0.201,0.082,11.0,121.0,,,1,0,1,0,0,L,0,0
2018-09-08,2269823,0,10,0,TACOMA,WASHINGTON,USA,EMERALD QUEEN CASINO,CARLOS PADILLA,30.0,O,0,0.0,24.0,16,10,0.667,0.417,0.208,0.125,0.083,0.475,1.0,0.0,203,8.61,2.79,-2.0,0,3,1,1,4,0.46,0.42,59.0,173.0,173.0,GIOVANNI CABRERA,24.0,O,0,1.0,12.0,12,3,1.0,0.25,0.0,0.0,0.0,0.75,3.0,0.333,91,2.38,5.04,1.6000000000000014,12,0,2,5,0,5.12,1.33,60.2,175.0,180.0,0,0,O vs O,12.0,-4.67,-12,-0.275,-2.257,7,0.167,0.208,6.0,36.0,-2.0,-7.0,0,0,1,0,0,L,0,1
2018-09-08,2280414,0,6,0,CHIVHU,,ZIMBABWE,PHIL-JEN COUNTRY LODGE,JOSEPH CHEWE,0.0,,0,0.0,4.0,1,0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,293,2.51,1.59,-60.0,0,3,0,1,3,0.18,0.0,0.0,0.0,0.0,EVANS HUSAYIHWEVHU,23.0,O,0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0.34,2.9,-61.0,1,0,0,1,0,0.79,0.0,0.0,0.0,0.0,0,0,Unknown vs O,3.0,-0.61,-1,0.25,-1.306,0,0.0,0.25,,,,,0,0,1,0,0,L,0,0
2018-09-08,2280417,0,6,0,CHIVHU,,ZIMBABWE,PHIL-JEN COUNTRY LODGE,SIMON NGOMA,19.0,,0,0.0,3.0,2,1,0.667,0.333,0.0,0.0,0.0,0.611,0.0,0.0,175,0.8,3.74,-60.2,0,1,1,2,1,1.19,0.57,0.0,0.0,0.0,TATENDA PARADZA,0.0,,0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,0.48,2.09,-60.1,1,0,0,1,0,0.72,0.0,0.0,0.0,0.0,0,0,Unknown vs Unknown,2.0,0.48,-1,0.611,1.653,1,0.333,0.0,,,,,0,0,0,0,0,W,1,0
2018-09-07,2249622,1,10,0,CHELYABINSK,,RUSSIA,TRAKTOR SPORT PALACE,ARISTIDES PEREZ,37.0,O,0,0.0,44.0,31,17,0.705,0.386,0.136,0.091,0.045,0.549,0.0,0.0,209,12.36,3.56,4.400000000000006,0,1,2,2,3,1.81,1.16,62.7,168.0,170.0,AKZHOL SULAIMANBEK UULU,28.0,S,1,0.0,11.0,11,5,1.0,0.455,0.0,0.0,0.0,0.662,34.0,0.529,138,2.03,5.41,0.0,11,0,1,5,0,4.74,1.76,58.7,168.0,0.0,0,0,O vs S,33.0,-2.92,-11,-0.113,-1.856,12,-0.068,0.136,9.0,81.0,0.0,,0,0,0,0,0,L,0,1
2018-09-07,2271454,0,4,0,PANAMA CITY,,PANAMA,CANCHA DE BALONCESTO DE LOS LIBERTADORES,ALVARO CUADRADO,37.0,S,1,0.0,23.0,11,9,0.478,0.391,0.348,0.304,0.043,0.723,0.0,0.0,730,15.73,1.46,2.1999999999999957,0,5,0,0,5,0.21,0.16,60.8,0.0,0.0,JOSE NUNEZ,20.0,S,1,1.0,6.0,6,2,1.0,0.333,0.0,0.0,0.0,0.4,0.0,0.0,210,1.86,3.23,1.6000000000000014,6,0,1,5,0,2.81,0.64,59.2,170.0,165.0,0,0,S vs S,17.0,-2.6,-6,0.323,-1.766,7,0.058,0.348,17.0,289.0,,,0,0,1,1,-1,L,0,1
2018-09-07,2277685,0,6,0,SAN RAFAEL,MENDOZA,ARGENTINA,ESTADIO POLIDEPORTIVO Nº 2,JONATHAN JOEL ARENA,24.0,O,0,1.0,10.0,5,2,0.5,0.2,0.0,0.0,0.0,0.696,0.0,0.0,27,1.74,5.74,-2.3000000000000043,0,1,0,3,2,2.87,0.8,60.3,170.0,176.0,ALEJANDRO HUAYGUA,23.0,O,0,1.0,2.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.88,2.27,0.20000000000000284,2,0,0,2,0,1.49,0.0,61.2,0.0,0.0,0,0,O vs O,8.0,1.38,-2,0.696,3.474,2,0.2,0.0,1.0,1.0,,,1,1,1,0,1,W,1,0
2018-09-01,2273002,0,10,0,SAN JUAN,,PUERTO RICO,SHERATON PUERTO RICO HOTEL & CASINO,DARRYL HAYES,29.0,O,0,0.0,17.0,6,1,0.353,0.059,0.0,0.0,0.0,0.525,0.0,0.0,35,9.51,1.79,-2.6000000000000014,1,0,0,1,4,1.24,0.0,58.5,165.0,0.0,LUIS LEBRON,26.0,O,0,1.0,13.0,12,6,0.923,0.462,0.0,0.0,0.0,0.662,0.0,0.0,36,5.37,2.42,0.3999999999999986,12,0,3,5,0,4.22,2.38,57.6,174.0,0.0,0,0,O vs O,4.0,-2.99,-11,-0.137,-0.634,-5,-0.403,0.0,3.0,9.0,-9.0,,0,0,1,0,0,L,0,1
2018-09-01,2275679,0,6,0,TOLEDO,OHIO,USA,SEAGATE CONVENTION CENTER,ORLANDO RIZO,33.0,S,1,0.0,33.0,19,11,0.576,0.333,0.182,0.152,0.03,0.604,2.0,0.0,91,9.72,3.4,2.5,0,8,0,0,5,0.33,0.1,62.4,168.0,0.0,ALBERT BELL,25.0,O,0,1.0,12.0,11,3,0.917,0.25,0.0,0.0,0.0,0.534,24.0,0.542,91,5.18,2.32,1.8999999999999986,11,0,1,5,0,3.33,0.72,62.6,183.0,185.0,1,0,S vs O,21.0,-3.0,-11,0.069,1.078,8,0.083,0.182,8.0,64.0,-15.0,,0,0,1,1,-1,L,0,1
2018-09-01,2277994,0,8,0,TLAQUEPAQUE,JALISCO,MEXICO,CANCHAS MVP,ULISES PEREZ TORRES,25.0,O,0,1.0,24.0,16,7,0.667,0.292,0.208,0.208,0.0,0.589,0.0,0.0,92,7.29,3.29,-0.6999999999999957,0,3,1,1,4,1.23,0.75,61.1,0.0,0.0,WILLIAM ZEPEDA SEGURA,22.0,S,1,1.0,14.0,14,12,1.0,0.857,0.0,0.0,0.0,0.613,11.0,0.455,127,2.8,5.0,1.0,14,0,4,5,0,4.92,4.34,61.5,175.0,177.0,0,0,O vs S,10.0,-3.69,-14,-0.024,-1.709,-5,-0.565,0.208,3.0,9.0,,,0,0,1,0,0,L,0,1
2018-08-31,2276296,0,4,0,SANTA ROSA,LA PAMPA,ARGENTINA,CLUB ARGENTINO,MARTIN NICOLAS MATAMALA,26.0,O,0,1.0,16.0,11,3,0.688,0.188,0.125,0.125,0.0,0.633,0.0,0.0,20,3.89,4.12,-63.0,2,0,1,2,3,3.53,1.33,0.0,0.0,0.0,MAURO ALEX HASAN PEROUENE,21.0,S,1,1.0,7.0,5,3,0.714,0.429,0.0,0.0,0.0,0.207,0.0,0.0,48,0.79,8.91,-60.5,5,0,3,5,0,4.11,2.56,0.0,0.0,0.0,0,0,O vs S,9.0,-0.58,-3,0.426,-4.793,0,-0.241,0.125,5.0,25.0,,,1,0,1,1,-1,L,0,0
2018-08-25,2269430,1,9,0,HUECHURABA,,CHILE,GIMNASIO MUNICIPAL,LUCIO ALBERTO AYALA,23.0,O,0,0.0,16.0,6,0,0.375,0.0,0.0,0.0,0.0,0.678,0.0,0.0,36,2.93,5.45,-3.1000000000000014,0,3,0,1,4,2.44,0.0,58.1,0.0,0.0,GONZALO FUENZALIDA,22.0,O,0,1.0,9.0,8,2,0.889,0.222,0.111,0.111,0.0,0.405,0.0,0.0,50,2.92,3.09,-0.5,3,0,0,4,1,3.09,0.28,58.5,170.0,171.0,0,0,O vs O,7.0,-0.65,-3,0.273,2.365,-2,-0.222,-0.111,1.0,1.0,,,0,0,1,0,0,L,0,0
2018-08-25,2273509,1,12,0,VILLA CARLOS PAZ,CORDOBA,ARGENTINA,MONACO HOTEL & RESORT,ALAN ISAIAS LUQUES CASTILLO,27.0,O,0,1.0,32.0,25,10,0.781,0.313,0.063,0.063,0.0,0.589,1.0,1.0,119,6.25,5.12,-0.3999999999999986,4,0,1,4,1,4.77,1.61,56.7,168.0,0.0,ESTEBAN MIGUEL STODULSKY,25.0,O,0,1.0,19.0,7,1,0.368,0.053,0.0,0.0,0.0,0.528,0.0,0.0,28,4.49,4.23,-0.7999999999999972,1,0,0,2,2,2.84,0.14,56.7,0.0,0.0,1,1,O vs O,13.0,1.93,3,0.061,0.883,9,0.26,0.063,2.0,4.0,,,1,0,1,0,0,W,1,0
2018-08-25,2273969,0,6,0,CIUDAD NEZAHUALCOYOTL,MÉXICO,MEXICO,ARENA SAN JUAN DE PANTITLAN,GENARO GARCIA GUTIERREZ,40.0,,0,1.0,24.0,10,6,0.417,0.25,0.583,0.583,0.0,0.626,0.0,0.0,730,14.51,1.65,-2.299999999999997,0,3,0,1,4,0.01,0.0,60.7,0.0,0.0,LARAMIE RICARDO EMMANUEL CARMONA BARRAGAN,33.0,O,0,1.0,14.0,7,2,0.5,0.143,0.357,0.357,0.0,0.519,0.0,0.0,70,5.54,2.53,2.0,0,2,1,3,2,2.3,0.75,61.1,0.0,0.0,0,0,Unknown vs O,10.0,-2.28,0,0.107,-0.872,4,0.107,0.226,7.0,49.0,,,1,0,1,0,0,L,0,1
2018-08-25,2274210,0,8,0,MANAGUA,,NICARAGUA,NUEVO GIMNASIO NICARAO,ELIECER LANZAS,32.0,O,0,1.0,33.0,17,9,0.515,0.273,0.242,0.212,0.03,0.56,1.0,0.0,280,9.95,3.32,60.9,0,5,0,0,5,0.78,0.2,60.9,0.0,0.0,FREDDY FONSECA,26.0,S,1,1.0,27.0,23,15,0.852,0.556,0.0,0.0,0.0,0.404,0.0,0.0,91,5.7,4.74,-0.4000000000000057,12,0,4,5,0,4.22,3.15,60.8,0.0,0.0,1,0,O vs S,6.0,-3.44,-12,0.156,-1.422,-6,-0.283,0.242,6.0,36.0,,,1,0,1,0,0,L,0,1
2018-08-23,2271984,1,10,0,PANAMA CITY,,PANAMA,FANTASTIC CASINO DE ALBROOK MALL,SANDRO HERNANDEZ,28.0,O,0,0.0,20.0,14,9,0.7,0.45,0.1,0.1,0.0,0.349,0.0,0.0,47,9.98,2.0,1.5,3,0,3,3,1,2.78,2.51,59.0,170.0,0.0,FRANCISCO FONSECA,24.0,O,0,0.0,23.0,21,15,0.913,0.652,0.043,0.043,0.0,0.44,0.0,0.0,252,4.67,4.92,0.29999999999999716,2,0,4,4,1,3.88,3.19,59.0,171.0,177.0,0,0,O vs O,-3.0,-1.1,1,-0.091,-2.92,-6,-0.202,0.057,4.0,16.0,-1.0,,0,0,0,0,0,L,0,1
2018-08-19,2227985,1,12,3,EKATERINBURG,,RUSSIA,DIVS,ROBINSON CASTELLANOS,36.0,O,0,0.0,37.0,24,14,0.649,0.378,0.189,0.189,0.0,0.744,0.0,0.0,400,16.41,2.26,-0.10000000000000142,0,1,2,3,2,0.72,0.58,58.6,168.0,174.0,SHAVKATDZHON RAKHIMOV,24.0,S,1,0.0,12.0,12,9,1.0,0.75,0.0,0.0,0.0,0.643,30.0,0.667,190,2.7,4.44,0.0,12,0,4,5,0,3.74,2.84,58.9,174.0,0.0,0,0,O vs S,25.0,-3.01,-12,0.102,-2.186,5,-0.372,0.189,12.0,144.0,-6.0,,0,0,0,0,0,L,0,1
2018-08-19,2265034,0,8,1,KANAZAWA,ISHIKAWA,JAPAN,SANGYO HALL,LORENCE ROSAS,24.0,S,1,0.0,12.0,9,3,0.75,0.25,0.0,0.0,0.0,0.395,0.0,0.0,160,4.83,2.48,0.8999999999999986,4,0,1,4,1,2.39,0.95,59.0,169.0,0.0,OMRRI BOLIVAR,28.0,O,0,0.0,7.0,6,3,0.857,0.429,0.143,0.143,0.0,0.466,0.0,0.0,141,3.68,1.9,0.0,1,0,2,4,1,1.51,0.47,59.0,169.0,178.0,0,0,S vs O,5.0,0.88,3,-0.071,0.582,0,-0.179,-0.143,-4.0,16.0,0.0,,0,0,0,0,0,L,0,0
2018-08-19,2271798,0,8,0,RACALE,PUGLIA,ITALY,,FABRIZIO TROTTA,39.0,O,0,1.0,33.0,14,4,0.424,0.121,0.152,0.121,0.03,0.539,0.0,0.0,43,15.22,2.17,0.0,0,9,0,0,5,0.01,0.0,0.0,167.0,0.0,GIUSEPPE CARAFA,24.0,O,0,1.0,12.0,9,1,0.75,0.083,0.0,0.0,0.0,0.463,0.0,0.0,100,3.07,3.91,-62.5,0,2,0,3,2,2.24,0.24,0.0,0.0,0.0,0,0,O vs O,21.0,-2.22,0,0.076,-1.745,3,0.038,0.152,15.0,225.0,,,1,0,1,0,0,L,0,1
2018-08-19,2273339,0,6,0,MOSCOW,,RUSSIA,KORSTON CLUB,ALEXANDER DEVYATOV,20.0,O,0,0.0,2.0,2,2,1.0,1.0,0.0,0.0,0.0,0.164,0.0,0.0,71,0.95,2.11,-0.29999999999999716,2,0,2,2,0,1.39,1.39,61.2,173.0,0.0,ANDREY KOVALEV,23.0,O,0,1.0,3.0,2,0,0.667,0.0,0.333,0.333,0.0,0.169,1.0,0.0,64,0.52,5.77,-2.299999999999997,0,1,0,2,1,1.43,0.0,59.6,173.0,0.0,0,0,O vs O,-1.0,-0.04,2,-0.005,-3.656,2,1.0,-0.333,-3.0,9.0,0.0,,1,0,1,0,0,W,1,1
2018-08-18,2258305,0,8,1,ATLANTIC CITY,NEW JERSEY,USA,OCEAN RESORT CASINO,JASON SOSA,30.0,O,0,1.0,27.0,20,15,0.741,0.556,0.074,0.037,0.037,0.714,0.0,0.0,266,8.74,3.09,0.10000000000000142,0,2,1,2,2,1.39,1.06,59.6,165.0,170.0,REYNALDO BLANCO,31.0,O,0,0.0,18.0,14,8,0.778,0.444,0.056,0.056,0.0,0.431,0.0,0.0,508,6.38,2.82,1.1000000000000014,0,1,3,3,2,1.69,1.26,60.1,175.0,175.0,0,0,O vs O,9.0,-0.3,0,0.283,0.269,7,0.111,0.019,-1.0,1.0,-10.0,-5.0,1,0,0,0,0,W,1,0
2018-08-18,2258939,0,8,1,ATLANTIC CITY,NEW JERSEY,USA,OCEAN RESORT CASINO,CARLOS RUIZ,25.0,O,0,0.0,22.0,16,6,0.727,0.273,0.0,0.0,0.0,0.652,0.0,0.0,80,6.46,3.4,57.2,1,0,1,2,2,1.55,1.04,57.2,0.0,0.0,SHAKUR STEVENSON,21.0,S,1,1.0,7.0,7,4,1.0,0.571,0.0,0.0,0.0,0.768,67.0,0.896,70,1.32,5.29,0.20000000000000284,7,0,3,5,0,4.33,2.72,57.6,173.0,173.0,0,0,O vs S,15.0,-2.78,-6,-0.116,-1.89,2,-0.299,0.0,4.0,16.0,,,0,0,1,0,0,L,0,0
2018-08-18,2260683,0,4,0,ATLANTIC CITY,NEW JERSEY,USA,OCEAN RESORT CASINO,AGUSTINE MAURAS,28.0,O,0,1.0,13.0,6,3,0.462,0.231,0.077,0.077,0.0,0.6,1.0,0.0,280,7.25,1.79,-3.1999999999999957,0,4,0,0,4,0.09,0.03,59.2,168.0,0.0,JOSEPH ADORNO,19.0,O,0,1.0,8.0,8,8,1.0,1.0,0.0,0.0,0.0,0.339,15.0,0.733,42,1.71,4.68,0.5,8,0,5,5,0,4.52,4.52,60.3,168.0,0.0,0,0,O vs O,5.0,-4.43,-8,0.261,-2.889,-5,-0.769,0.077,9.0,81.0,0.0,,1,0,1,0,0,L,0,1
2018-08-18,2266514,0,4,0,DALLAS,TEXAS,USA,OMNI DALLAS HOTEL,MANUEL REY ROJAS,25.0,O,0,1.0,19.0,16,4,0.842,0.211,0.053,0.053,0.0,0.557,22.0,0.773,378,7.3,2.6,0.3999999999999986,4,0,0,4,1,2.04,0.24,60.8,173.0,183.0,JOSH ROSS,27.0,O,0,1.0,16.0,3,0,0.188,0.0,0.25,0.25,0.0,0.826,1.0,0.0,70,4.55,3.52,-1.1000000000000014,0,4,0,0,4,0.78,0.0,60.8,0.0,0.0,0,0,O vs O,3.0,1.26,4,-0.269,-0.916,4,0.211,-0.197,-2.0,4.0,,,0,0,1,0,0,W,1,0
